"COOR1" "COOR2" "COOR1.5" "ProteinCodingGenesPCG" "GC_PROPORTION" "GC_State" "GC_PosteriorMean" "PCG_State" "PCG_PosteriorMean"
15450001 15460000 15455000 0 0.3927 2 0.417277703387756 1 0.439338476082055
15460001 15470000 15465000 0 0.4316 2 0.423314684462878 1 0.448439276883566
15470001 15480000 15475000 1 0.4532 2 0.426978715049953 1 0.495789198034826
15480001 15490000 15485000 1 0.4302 2 0.424746278222851 1 0.498965892654222
15490001 15500000 15495000 0 0.4278 2 0.421354690462681 1 0.460888485527143
15500001 15510000 15505000 1 0.4176 2 0.418045832832906 1 0.475827535899436
15510001 15520000 15515000 0 0.4119 2 0.415535701594657 1 0.443931804788478
15520001 15530000 15525000 0 0.4131 2 0.414196759859457 1 0.437020347576009
15530001 15540000 15535000 0 0.4138 2 0.413134262561602 1 0.445648937015178
15540001 15550000 15545000 1 0.3987 2 0.41200318762086 1 0.492827144943768
15550001 15560000 15555000 1 0.4208 2 0.411573768425771 1 0.495917982951829
15560001 15570000 15565000 0 0.3875 2 0.409654546655263 1 0.4569820097114
15570001 15580000 15575000 0 0.4159 2 0.409215629792512 1 0.466812591709259
15580001 15590000 15585000 1 0.4203 2 0.407724785219532 1 0.550351074538227
15590001 15600000 15595000 0 0.3718 2 0.403258583279034 1 0.591476391367699
15600001 15610000 15605000 0 0.3886 2 0.402715212020274 1 0.872227510433194
15610001 15620000 15615000 5 0.3968 2 0.402747922884175 2 2.11611809545487
15620001 15630000 15625000 2 0.4135 2 0.403373597288535 2 2.03528409588296
15630001 15640000 15635000 1 0.425 2 0.402799629083399 2 1.72735935932993
15640001 15650000 15645000 0 0.3565 2 0.400101758150787 2 1.46824410632086
15650001 15660000 15655000 1 0.4334 2 0.401379486044967 2 1.55805012177728
15660001 15670000 15665000 1 0.4011 1 0.39976624371235 2 1.68288563465839
15670001 15680000 15675000 2 0.3813 1 0.398528620406342 2 1.84287942988119
15680001 15690000 15685000 1 0.4073 1 0.398770240062262 2 1.79857741843232
15690001 15700000 15695000 2 0.4076 1 0.398358754256666 2 1.79158010460852
15700001 15710000 15705000 1 0.3944 1 0.397201320178733 2 1.53006086648207
15710001 15720000 15715000 1 0.3925 1 0.39667166444855 2 1.30361405408597
15720001 15730000 15725000 0 0.3543 1 0.396485968852771 1 1.09021744661279
15730001 15740000 15735000 1 0.4136 2 0.401516641330743 1 1.20183104134831
15740001 15750000 15745000 0 0.3972 2 0.404333744133771 2 1.32091416126997
15750001 15760000 15755000 3 0.4588 2 0.409260255501207 2 2.06443241543119
15760001 15770000 15765000 3 0.4351 2 0.406168578763558 2 2.10311081883762
15770001 15780000 15775000 2 0.3871 1 0.396451154045479 2 1.93435964925865
15780001 15790000 15785000 1 0.3834 1 0.391567144495079 2 1.2967025968735
15790001 15800000 15795000 0 0.372 1 0.389268105785315 1 0.689653426429287
15800001 15810000 15805000 0 0.3869 1 0.388775378779949 1 0.563143709627144
15810001 15820000 15815000 1 0.3712 1 0.38850527609518 1 0.579799892226137
15820001 15830000 15825000 0 0.366 1 0.388539038930776 1 0.563444207766817
15830001 15840000 15835000 1 0.3995 1 0.389605734141278 1 0.694976536332058
15840001 15850000 15845000 0 0.3771 1 0.390362232052972 1 0.803713934587853
15850001 15860000 15855000 2 0.4305 1 0.393179324881866 2 1.39904367758484
15860001 15870000 15865000 1 0.3916 1 0.393217305578378 2 1.49919541470713
15870001 15880000 15875000 1 0.3829 1 0.393639341023331 2 1.62493242200726
15880001 15890000 15885000 1 0.408 1 0.395510012509701 2 1.78668627776242
15890001 15900000 15895000 3 0.4151 1 0.396623134112681 2 1.98574483114265
15900001 15910000 15905000 1 0.402 1 0.396546110773827 2 1.79655978806595
15910001 15920000 15915000 1 0.4141 1 0.396778232762085 2 1.65313631883081
15920001 15930000 15925000 2 0.4032 1 0.396067099297039 2 1.54323985632199
15930001 15940000 15935000 0 0.3873 1 0.39534119833172 1 0.927175741687602
15940001 15950000 15945000 1 0.4168 1 0.39517871593218 1 0.831273906826392
15950001 15960000 15955000 1 0.3847 1 0.393886230511862 1 0.721677942457247
15960001 15970000 15965000 0 0.4 1 0.393224689328515 1 0.584264436015558
15970001 15980000 15975000 1 0.4056 1 0.392687649848196 1 0.609806777887724
15980001 15990000 15985000 0 0.4011 1 0.391972298522234 1 0.601907969644903
15990001 1.6e+07 15995000 0 0.3815 1 0.3910037259293 1 0.78431034042614
16000001 16010000 16005000 4 0.4016 1 0.390871840476136 2 1.61188221708434
16010001 16020000 16015000 0 0.384 1 0.390581690484348 1 0.936448255711784
16020001 16030000 16025000 1 0.3831 1 0.390689310769577 1 0.824190736391254
16030001 16040000 16035000 0 0.4144 1 0.391317089117328 1 0.686476731809891
16040001 16050000 16045000 2 0.405 1 0.391286492170952 1 0.763404255566064
16050001 16060000 16055000 0 0.391 1 0.390982626650586 1 0.55099499912324
16060001 16070000 16065000 1 0.4006 1 0.390928816507971 1 0.524036023164046
16070001 16080000 16075000 0 0.3964 1 0.390908769200953 1 0.45715372293407
16080001 16090000 16085000 0 0.3973 1 0.390830693890403 1 0.447752423992886
16090001 16100000 16095000 1 0.4113 1 0.390641832405404 1 0.467156018154599
16100001 16110000 16105000 0 0.392 1 0.38986212129747 1 0.44268688392412
16110001 16120000 16115000 0 0.393 1 0.389231177060499 1 0.443116166980795
16120001 16130000 16125000 0 0.391 1 0.388640327437565 1 0.466512093569587
16130001 16140000 16135000 2 0.3891 1 0.388167647739217 1 0.570742019730293
16140001 16150000 16145000 0 0.3578 1 0.38761056095188 1 0.465739384067572
16150001 16160000 16155000 0 0.3517 1 0.387458628191697 1 0.440712181863415
16160001 16170000 16165000 0 0.3698 1 0.38769496804087 1 0.435904211628654
16170001 16180000 16175000 0 0.4177 1 0.388049477814631 1 0.441184393225758
16180001 16190000 16185000 1 0.3682 1 0.387779375129861 1 0.47076199583067
16190001 16200000 16195000 0 0.363 1 0.387779375129861 1 0.453461888646665
16200001 16210000 16205000 0 0.4019 1 0.387914426472246 1 0.477673453043138
16210001 16220000 16215000 1 0.3839 1 0.387948189307842 1 0.609034068385709
16220001 16230000 16225000 0 0.3779 1 0.388015714979034 1 0.700428431151831
16230001 16240000 16235000 1 0.4138 1 0.38823517341041 1 1.20384867171468
16240001 16250000 16245000 2 0.3289 1 0.387981952143438 2 1.72941991800197
16250001 16260000 16255000 1 0.3688 1 0.390733623244531 2 1.83699825200474
16260001 16270000 16265000 2 0.4377 2 0.404471941417108 2 1.98583068775399
16270001 16280000 16275000 1 0.3921 2 0.406163249086139 2 1.98638875572767
16280001 16290000 16285000 1 0.4095 2 0.40931798024513 2 2.03682951488699
16290001 16300000 16295000 4 0.4341 2 0.412123491411241 2 2.13638025572993
16300001 16310000 16305000 5 0.4098 2 0.411797454692197 2 2.1380115313453
16310001 16320000 16315000 3 0.4155 2 0.411514264223828 2 2.13586511606192
16320001 16330000 16325000 2 0.4109 2 0.410923828853476 2 2.13110007413283
16330001 16340000 16335000 3 0.4 2 0.410296050505725 2 2.13526411978258
16340001 16350000 16345000 3 0.4466 2 0.410428593626272 2 2.12431740183736
16350001 16360000 16355000 2 0.4023 2 0.402942064175921 2 1.94350337836583
16360001 16370000 16365000 1 0.3636 1 0.395105910454242 1 1.26768306224227
16370001 16380000 16375000 0 0.3758 1 0.394076143968557 1 0.626677602015055
16380001 16390000 16385000 0 0.3992 1 0.394318815596171 1 0.484069770587597
16390001 16400000 16395000 0 0.4056 1 0.394507677081171 1 0.45612344359805
16400001 16410000 16405000 1 0.4064 1 0.394581534530805 1 0.475612894371098
16410001 16420000 16415000 0 0.3964 1 0.394342028792411 1 0.447967065521224
16420001 16430000 16425000 0 0.3857 1 0.393924211208374 1 0.454320454760015
16430001 16440000 16435000 0 0.3943 1 0.394254455814199 1 0.498021469929537
16440001 16450000 16445000 2 0.4069 1 0.395293719967546 1 0.717685610030169
16450001 16460000 16455000 1 0.4103 1 0.395715755412499 1 0.64792711332047
16460001 16470000 16465000 0 0.4009 1 0.395473083784884 1 0.549578365036212
16470001 16480000 16475000 1 0.425 1 0.395505794648785 1 0.586840134355608
16480001 16490000 16485000 1 0.4095 1 0.393559151795256 1 0.587741628774626
16490001 16500000 16495000 1 0.3579 1 0.39029470638178 1 0.551123784040243
16500001 16510000 16505000 0 0.3915 1 0.390078413839625 1 0.483511702613919
16510001 16520000 16515000 1 0.4195 1 0.389994006750634 1 0.493256428000443
16520001 16530000 16525000 0 0.393 1 0.388876667286738 1 0.45801228904742
16530001 16540000 16535000 0 0.3537 1 0.38769496804087 1 0.474496758423743
16540001 16550000 16545000 2 0.3687 1 0.387593679534082 1 0.580658458339487
16550001 16560000 16555000 0 0.383 1 0.387559916698485 1 0.468057512573617
16560001 16570000 16565000 0 0.3747 1 0.387492391027293 1 0.442214672561778
16570001 16580000 16575000 0 0.3722 1 0.387458628191697 1 0.439295547776387
16580001 16590000 16585000 0 0.3519 1 0.387509272445091 1 0.457024938017068
16590001 16600000 16595000 0 0.3761 1 0.387846900801053 1 0.541250273736716
16600001 16610000 16605000 3 0.37 1 0.388724734526555 1 0.902706607457123
16610001 16620000 16615000 0 0.4025 1 0.392985183590121 1 0.539576069815683
16620001 16630000 16625000 0 0.4159 1 0.396222197946442 1 0.462176334697168
16630001 16640000 16635000 0 0.3859 1 0.397198154289512 1 0.449040273162911
16640001 16650000 16645000 0 0.3847 2 0.400234705549782 1 0.470160999551325
16650001 16660000 16655000 0 0.4364 2 0.407758577977532 1 0.569325385643265
16660001 16670000 16665000 1 0.4361 2 0.40848131305363 1 1.02148922923911
16670001 16680000 16675000 1 0.3911 2 0.406866998801049 2 1.49327130852501
16680001 16690000 16685000 3 0.3801 2 0.406382707517515 2 1.99291385818913
16690001 16700000 16695000 1 0.4026 2 0.407327014942514 2 1.94685178620789
16700001 16710000 16705000 1 0.3879 2 0.408052915907833 2 1.95097290355197
16710001 16720000 16715000 1 0.3976 2 0.410604143861142 2 1.99978238709593
16720001 16730000 16725000 2 0.4124 2 0.415570122097636 2 2.10371181511696
16730001 16740000 16735000 5 0.4632 2 0.423497864620763 2 2.13792567473396
16740001 16750000 16745000 3 0.4345 2 0.420533602086427 2 2.13200156855185
16750001 16760000 16755000 2 0.3895 2 0.41434552673042 2 2.05219784831595
16760001 16770000 16765000 0 0.3793 2 0.414416218290833 2 1.77780011848925
16770001 16780000 16775000 1 0.4151 2 0.421518661792846 2 1.8435233544662
16780001 16790000 16785000 1 0.4942 3 0.437324270385029 2 1.9505436204953
16790001 16800000 16795000 3 0.4099 3 0.427636896799951 2 2.11049448741243
16800001 16810000 16805000 1 0.4358 2 0.424641186107728 2 2.08782834201998
16810001 16820000 16815000 2 0.4157 2 0.419890398571021 2 2.12165584688598
16820001 16830000 16825000 3 0.4302 2 0.41675965924276 2 2.13492069333724
16830001 16840000 16835000 3 0.4025 2 0.410576722778121 2 2.13513533486558
16840001 16850000 16845000 2 0.374 2 0.405878378901097 2 2.12401690369769
16850001 16860000 16855000 2 0.349 2 0.40492035594752 2 2.11006520435575
16860001 16870000 16865000 1 0.4149 2 0.409017280613985 2 2.06301578134416
16870001 16880000 16875000 1 0.3972 2 0.411641314045232 2 2.06782375157893
16880001 16890000 16885000 3 0.4147 2 0.418847735087787 2 2.12616331898107
16890001 16900000 16895000 2 0.4464 3 0.431982108840866 2 2.10594408701167
16900001 16910000 16905000 3 0.4596 3 0.435156784588137 2 2.03335232212792
16910001 16920000 16915000 0 0.4538 3 0.431739012986535 1 0.796287337707374
16920001 16930000 16925000 0 0.4054 2 0.415206124630349 1 0.51862705664994
16930001 16940000 16935000 0 0.3943 2 0.406544157893629 1 0.450843262000947
16940001 16950000 16945000 0 0.3819 2 0.401525077052575 1 0.438308196746035
16950001 16960000 16955000 0 0.404 2 0.400042678175561 1 0.43908090624805
16960001 16970000 16965000 0 0.4116 1 0.397849145833502 1 0.457454221073743
16970001 16980000 16975000 0 0.3827 1 0.394535108138326 1 0.542022983238731
16980001 16990000 16985000 3 0.3877 1 0.392961970393881 1 0.913481612179668
16990001 1.7e+07 16995000 0 0.4027 1 0.39235740524237 1 0.557605958196036
17000001 17010000 17005000 0 0.3941 1 0.391395164427877 1 0.483382917696917
17010001 17020000 17015000 1 0.4043 1 0.390851793169117 1 0.485701046202962
17020001 17030000 17025000 0 0.3799 1 0.389889552354625 1 0.448138778743894
17030001 17040000 17035000 0 0.3867 1 0.389771382430038 1 0.444275231233818
17040001 17050000 17045000 1 0.4032 1 0.389737619594442 1 0.466340380346917
17050001 17060000 17055000 0 0.386 1 0.389686975341048 1 0.440883895086085
17060001 17070000 17065000 0 0.3955 1 0.389940196608019 1 0.433543154816941
17070001 17080000 17075000 0 0.3922 1 0.390092129368202 1 0.436118853156992
17080001 17090000 17085000 1 0.4152 1 0.39021346518201 1 0.460287489247798
17090001 17100000 17095000 0 0.3921 1 0.39002460369701 1 0.43908090624805
17100001 17110000 17105000 0 0.3902 1 0.389771382430038 1 0.435474928571979
17110001 17120000 17115000 0 0.376 1 0.38967325981247 1 0.442214672561778
17120001 17130000 17125000 1 0.4009 1 0.390109010786 1 0.474239188589738
17130001 17140000 17135000 0 0.387 1 0.390483567866779 1 0.464322749980544
17140001 17150000 17145000 0 0.4208 1 0.391010057707741 1 0.511157531463794
17150001 17160000 17155000 1 0.409 1 0.390804314804943 1 0.738076555222235
17160001 17170000 17165000 0 0.3965 1 0.390125892203799 1 0.949884815385713
17170001 17180000 17175000 4 0.3707 1 0.389551923998663 2 1.93397329450764
17180001 17190000 17185000 2 0.3706 1 0.389639496976874 2 1.70061502489907
17190001 17200000 17195000 0 0.41 1 0.390452970920404 1 0.730649958341756
17200001 17210000 17205000 0 0.4063 1 0.390675595241 1 0.510127252127774
17210001 17220000 17215000 0 0.4043 1 0.390675595241 1 0.464193965063541
17220001 17230000 17225000 1 0.3895 1 0.390422373974028 1 0.475398252842761
17230001 17240000 17235000 0 0.4 1 0.390388611138432 1 0.44268688392412
17240001 17250000 17245000 0 0.4105 1 0.390196583764212 1 0.433543154816941
17250001 17260000 17255000 0 0.3773 1 0.389588852723479 1 0.431611381061904
17260001 17270000 17265000 0 0.3941 1 0.389504445634489 1 0.435346143654977
17270001 17280000 17275000 0 0.4124 1 0.389284987203113 1 0.448782703328906
17280001 17290000 17285000 1 0.3838 1 0.388711018997978 1 0.499566888933567
17290001 17300000 17295000 1 0.3858 1 0.388353343334997 1 0.504804142225003
17300001 17310000 17305000 0 0.3909 1 0.388204576464034 1 0.473724048921728
17310001 17320000 17315000 1 0.3679 1 0.387914426472246 1 0.507336912259386
17320001 17330000 17325000 1 0.3946 1 0.387914426472246 1 0.500640096575255
17330001 17340000 17335000 0 0.3673 1 0.387762493712063 1 0.450714477083944
17340001 17350000 17345000 0 0.3907 1 0.387728730876467 1 0.442472242395783
17350001 17360000 17355000 0 0.3719 1 0.387678086623072 1 0.458999640077773
17360001 17370000 17365000 1 0.3557 1 0.38769496804087 1 0.544598681578782
17370001 17380000 17375000 1 0.4048 1 0.388373390642015 1 0.587784557080293
17380001 17390000 17385000 0 0.3862 1 0.388812307504766 1 0.599804482667195
17390001 17400000 17395000 1 0.3578 1 0.389636331087653 1 0.82011254735284
17400001 17410000 17405000 0 0.4106 1 0.396282339867498 1 1.02251950857513
17410001 17420000 17415000 4 0.4467 2 0.400344439752537 2 2.02287781554505
17420001 17430000 17425000 0 0.3622 1 0.399405402160149 2 1.89602467229756
17430001 17440000 17435000 2 0.3934 2 0.401729767983677 2 2.03871836033636
17440001 17450000 17445000 1 0.4035 2 0.405503831794452 2 2.05859416586041
17450001 17460000 17455000 3 0.3878 2 0.409212493825695 2 2.1261203906754
17460001 17470000 17465000 1 0.423 2 0.42186411807393 2 2.10366888681129
17470001 17480000 17475000 3 0.4469 3 0.436503120047608 2 2.1348348367259
17480001 17490000 17485000 6 0.4606 3 0.442311209742938 2 2.1380115313453
17490001 17500000 17495000 2 0.427 3 0.441684216187555 2 2.08499507384593
17500001 17510000 17505000 1 0.4656 3 0.443616432355339 2 1.90568354107275
17510001 17520000 17515000 1 0.4545 3 0.440294193240031 2 1.77303507656016
17520001 17530000 17525000 2 0.43 3 0.427559459208515 2 1.68928195220285
17530001 17540000 17535000 1 0.4121 2 0.413168732935254 1 1.18749298725536
17540001 17550000 17545000 0 0.3815 2 0.400445728259325 1 0.70957216025901
17550001 17560000 17555000 1 0.3917 1 0.396714924951808 1 0.621998416697296
17560001 17570000 17565000 0 0.3848 1 0.393896780151219 1 0.50072595318659
17570001 17580000 17575000 0 0.3932 1 0.392937705225947 1 0.491238797634071
17580001 17590000 17585000 0 0.3972 1 0.392228685678426 1 0.575034850297044
17590001 17600000 17595000 3 0.3937 1 0.391792934704896 1 0.968687413268081
17600001 17610000 17605000 0 0.4005 1 0.391579808051961 1 0.619809073108253
17610001 17620000 17615000 0 0.3879 1 0.391165156357145 1 0.562585641653467
17620001 17630000 17625000 2 0.4034 1 0.390956247565127 1 0.645566056508758
17630001 17640000 17635000 0 0.3988 1 0.390875006365357 1 0.481322359024877
17640001 17650000 17645000 0 0.3691 1 0.39056797495577 1 0.442128815950443
17650001 17660000 17655000 0 0.418 1 0.391161990467924 1 0.435303215349309
17660001 17670000 17665000 0 0.4003 1 0.391128227632328 1 0.432770445314926
17670001 17680000 17675000 0 0.3929 1 0.391023773236319 1 0.434616362458629
17680001 17690000 17685000 0 0.4037 1 0.391091298907511 1 0.443888876482811
17690001 17700000 17695000 1 0.3978 1 0.390804314804943 1 0.487546963346665
17700001 17710000 17705000 1 0.403 1 0.390564809066549 1 0.490165589992383
17710001 17720000 17715000 0 0.3662 1 0.390328469217376 1 0.446679216351199
17720001 17730000 17725000 0 0.4186 1 0.390844409418981 1 0.434959788903969
17730001 17740000 17735000 0 0.4005 1 0.390716741826732 1 0.431826022590241
17740001 17750000 17745000 0 0.4049 1 0.390497283395357 1 0.431954807507244
17750001 17760000 17755000 0 0.397 1 0.390075247950404 1 0.432126520729914
17760001 17770000 17765000 0 0.3746 1 0.389585686834259 1 0.431740165978906
17770001 17780000 17775000 0 0.3935 1 0.389740785483662 1 0.431911879201576
17780001 17790000 17785000 0 0.3813 1 0.389899050022287 1 0.434702219069964
17790001 17800000 17795000 0 0.4297 1 0.390462468588065 1 0.444404016150821
17800001 17810000 17805000 1 0.3964 1 0.389980291222057 1 0.487332321818327
17810001 17820000 17815000 1 0.3701 1 0.389622615559076 1 0.487761604875003
17820001 17830000 17825000 0 0.3675 1 0.389588852723479 1 0.444618657679158
17830001 17840000 17835000 0 0.4056 1 0.390608069569807 1 0.433156800065934
17840001 17850000 17845000 0 0.4013 1 0.391269610753154 1 0.431568452756236
17850001 17860000 17855000 0 0.4051 1 0.391880507683107 1 0.431310882922231
